org_id,year,org_name,org_type,org_country_code,paper_count,collaborative_paper_count,international_collab_paper_count,industry_academia_paper_count,cross_sector_paper_count,government_academia_paper_count,unique_partner_org_count
I21250087,2021,Charles University,education,CZ,3,0,0,0,0,0,0
I21250087,2022,Charles University,education,CZ,3,2,2,0,0,0,2
I21250087,2023,Charles University,education,CZ,3,1,1,0,1,0,3
I21250087,2024,Charles University,education,CZ,1,1,1,0,0,0,1
I21250087,2025,Charles University,education,CZ,1,1,1,1,1,0,6
I212738717,2025,Dwarkadas J. Sanghvi College of Engineering,education,IN,1,1,0,0,0,0,4
I21449261,2023,Masaryk University,education,CZ,2,0,0,0,0,0,0
I21491767,2024,Aix-Marseille Universit茅,education,FR,1,1,1,0,1,0,3
I219193219,2020,Purdue University West Lafayette,education,US,1,0,0,0,0,0,0
I219193219,2021,Purdue University West Lafayette,education,US,2,0,0,0,0,0,0
I219193219,2022,Purdue University West Lafayette,education,US,3,2,1,1,2,0,4
I219193219,2023,Purdue University West Lafayette,education,US,3,3,3,1,1,0,8
I219193219,2024,Purdue University West Lafayette,education,US,7,6,3,4,4,0,10
I219193219,2025,Purdue University West Lafayette,education,US,7,4,0,0,0,0,12
I22265921,2024,National Central University,education,TW,1,1,0,0,1,1,2
I22299242,2021,Kyoto University,education,JP,1,1,1,0,0,0,1
I22299242,2022,Kyoto University,education,JP,1,1,1,0,0,0,1
I22299242,2023,Kyoto University,education,JP,4,4,2,0,1,0,6
I22299242,2025,Kyoto University,education,JP,7,6,3,3,5,0,11
I223532165,2021,University of Utah,education,US,1,1,0,1,1,0,1
I223532165,2022,University of Utah,education,US,2,1,1,1,1,0,3
I223532165,2023,University of Utah,education,US,4,3,1,2,3,0,6
I223532165,2024,University of Utah,education,US,2,2,1,0,1,0,5
I223532165,2025,University of Utah,education,US,4,4,2,0,1,0,10
I22465464,2022,University of M眉nster,education,DE,1,1,1,0,0,0,1
I22465464,2025,University of M眉nster,education,DE,1,1,1,0,0,0,3
I2250650973,2020,Samsung,company,KR,3,3,3,3,3,0,3
I2250650973,2021,Samsung,company,KR,4,2,2,2,2,0,3
I2250650973,2022,Samsung,company,KR,4,2,2,1,1,0,3
I2250650973,2023,Samsung,company,KR,4,1,0,1,1,0,1
I2250650973,2024,Samsung,company,KR,8,7,7,7,7,0,44
I2250650973,2025,Samsung,company,KR,8,4,2,3,3,0,4
I2250653659,2020,Tencent,company,CN,15,13,6,13,13,0,16
I2250653659,2021,Tencent,company,CN,28,26,4,24,24,3,23
I2250653659,2022,Tencent,company,CN,42,38,18,37,38,2,60
I2250653659,2023,Tencent,company,CN,35,33,14,33,33,1,37
I2250653659,2024,Tencent,company,CN,40,37,15,36,37,3,49
I2250653659,2025,Tencent,company,CN,45,42,20,42,42,3,62
I2250955327,2020,Huawei Technologies,company,CN,3,2,0,2,2,1,3
I2250955327,2021,Huawei Technologies,company,CN,11,10,7,10,10,0,12
I2250955327,2022,Huawei Technologies,company,CN,17,17,9,16,17,0,19
I2250955327,2023,Huawei Technologies,company,CN,26,23,8,20,22,0,32
I2250955327,2024,Huawei Technologies,company,CN,18,18,12,16,18,0,48
I2250955327,2025,Huawei Technologies,company,CN,43,42,24,42,42,0,41
I2251713219,2025,NTT,company,JP,1,0,0,0,0,0,0
I227486990,2022,University of Szeged,education,HU,1,0,0,0,0,0,0
I2277624104,2021,Fondazione Bruno Kessler,facility,IT,4,3,1,1,3,0,5
I2277624104,2022,Fondazione Bruno Kessler,facility,IT,1,1,0,0,1,0,1
I2277624104,2023,Fondazione Bruno Kessler,facility,IT,4,4,0,0,4,0,1
I2277624104,2024,Fondazione Bruno Kessler,facility,IT,7,5,2,1,5,0,6
I2277624104,2025,Fondazione Bruno Kessler,facility,IT,5,4,4,1,4,0,51
I2279609970,2024,Universit茅 de Lille,education,FR,1,0,0,0,0,0,0
I23171815,2022,Zhengzhou University of Light Industry,education,CN,1,1,1,0,1,0,4
I233772129,2025,Dhaka International University,education,BD,1,1,0,1,1,0,2
I23632641,2025,Shanghai University of Electric Power,education,CN,1,1,0,1,1,0,3
I238035932,2024,Indira Gandhi Institute of Medical Sciences,education,IN,1,1,0,0,0,0,1
I23923803,2024,University of Exeter,education,GB,1,0,0,0,0,0,0
I23923803,2025,University of Exeter,education,GB,4,4,4,0,3,1,20
I23946033,2025,University of Tehran,education,IR,1,0,0,0,0,0,0
I241749,2020,University of Cambridge,education,GB,7,6,4,3,3,0,11
I241749,2021,University of Cambridge,education,GB,17,12,9,7,9,0,17
I241749,2022,University of Cambridge,education,GB,12,7,7,2,3,0,11
I241749,2023,University of Cambridge,education,GB,13,9,8,5,5,0,12
I241749,2024,University of Cambridge,education,GB,24,15,14,5,9,0,57
I241749,2025,University of Cambridge,education,GB,33,29,23,9,16,0,49
I24185976,2020,Sichuan University,education,CN,1,1,1,1,1,0,2
I24185976,2021,Sichuan University,education,CN,1,1,1,0,0,0,2
I24185976,2022,Sichuan University,education,CN,2,2,2,1,1,0,3
I24185976,2023,Sichuan University,education,CN,4,2,2,0,1,1,6
I24185976,2024,Sichuan University,education,CN,8,8,5,2,4,1,12
I24185976,2025,Sichuan University,education,CN,6,5,4,1,2,2,11
I24354313,2025,University of Buenos Aires,education,AR,1,1,1,0,0,0,1
I24541011,2022,Soonchunhyang University,education,KR,1,1,0,0,0,0,1
I24603500,2020,University of Massachusetts Amherst,education,US,5,3,1,1,2,0,4
I24603500,2021,University of Massachusetts Amherst,education,US,17,14,2,9,11,0,20
I24603500,2022,University of Massachusetts Amherst,education,US,15,11,3,4,8,2,33
I24603500,2023,University of Massachusetts Amherst,education,US,4,4,1,2,3,0,7
I24603500,2024,University of Massachusetts Amherst,education,US,11,10,4,3,6,0,11
I24603500,2025,University of Massachusetts Amherst,education,US,13,10,3,3,6,1,25
I24676775,2022,Indian Institute of Technology Madras,facility,IN,4,4,4,3,4,1,24
I24676775,2023,Indian Institute of Technology Madras,facility,IN,4,4,3,1,4,0,8
I24676775,2024,Indian Institute of Technology Madras,facility,IN,2,2,2,1,2,0,5
I24676775,2025,Indian Institute of Technology Madras,facility,IN,5,5,3,1,5,0,10
I24768866,2023,Bulgarian Academy of Sciences,government,BG,1,1,1,1,1,1,6
I24943067,2020,Fudan University,education,CN,9,5,2,3,3,0,6
I24943067,2021,Fudan University,education,CN,11,5,3,3,5,0,8
I24943067,2022,Fudan University,education,CN,21,17,7,13,15,0,21
I24943067,2023,Fudan University,education,CN,28,20,5,16,20,0,26
I24943067,2024,Fudan University,education,CN,43,37,22,11,29,1,104
I24943067,2025,Fudan University,education,CN,66,61,17,26,48,1,74
I25217355,2025,University of Pavia,education,IT,1,1,1,0,1,0,2
I25254941,2020,Beijing Normal University,education,CN,1,1,1,0,1,1,1
I25254941,2024,Beijing Normal University,education,CN,1,1,0,1,1,1,3
I25254941,2025,Beijing Normal University,education,CN,2,2,0,1,1,1,4
I25757504,2025,China University of Mining and Technology,education,CN,1,1,1,1,1,0,5
I25846049,2023,National Tsing Hua University,education,TW,1,1,1,1,1,0,7
I25846049,2025,National Tsing Hua University,education,TW,2,2,1,1,2,0,5
I258800397,2025,New York University Shanghai,education,CN,2,2,0,0,1,0,6
I25974101,2022,University of W眉rzburg,education,DE,3,3,3,1,1,0,2
I25974101,2023,University of W眉rzburg,education,DE,3,3,2,1,1,0,4
I25974101,2024,University of W眉rzburg,education,DE,4,1,0,0,1,0,1
I25974101,2025,University of W眉rzburg,education,DE,4,4,1,0,0,0,5
I26072440,2025,Indian Institute of Information Technology Allahabad,education,IN,1,1,1,1,1,0,9
I26120043,2022,Ochanomizu University,education,JP,1,1,0,0,1,1,2
I2613432,2021,University of South Florida,education,US,1,0,0,0,0,0,0
I2613432,2025,University of South Florida,education,US,2,1,0,1,1,0,2
I2614128279,2025,Dalle Molle Institute for Artificial Intelligence Research,facility,CH,1,1,1,0,1,0,1
I2656126,2025,University of Havana,education,CU,1,1,1,0,0,0,2
I26805570,2022,Jomo Kenyatta University of Agriculture and Technology,education,KE,1,1,1,1,1,1,27
I2722730,2023,Inner Mongolia University,education,CN,1,0,0,0,0,0,0
I2722730,2025,Inner Mongolia University,education,CN,6,5,1,1,1,0,6
I27357992,2020,Dalian University of Technology,education,CN,1,0,0,0,0,0,0
I27357992,2022,Dalian University of Technology,education,CN,2,2,0,1,1,0,4
I27357992,2023,Dalian University of Technology,education,CN,4,2,0,0,1,0,3
I27357992,2024,Dalian University of Technology,education,CN,1,1,0,0,0,0,2
I27357992,2025,Dalian University of Technology,education,CN,4,3,0,2,2,0,6
I27577105,2022,University College Cork,education,IE,1,1,1,0,1,0,1
I27674431,2023,Indian Institute of Technology Gandhinagar,education,IN,1,1,1,0,0,0,3
I27674431,2025,Indian Institute of Technology Gandhinagar,education,IN,1,1,1,0,0,0,1
I277688954,2020,Universit茅 Paris-Saclay,education,FR,1,1,0,1,1,0,1
I277688954,2021,Universit茅 Paris-Saclay,education,FR,2,1,0,1,1,0,2
I277688954,2022,Universit茅 Paris-Saclay,education,FR,2,2,1,1,1,0,2
I277688954,2023,Universit茅 Paris-Saclay,education,FR,2,2,0,1,1,0,3
I277688954,2024,Universit茅 Paris-Saclay,education,FR,2,2,1,0,2,1,6
I277688954,2025,Universit茅 Paris-Saclay,education,FR,2,1,1,1,1,0,44
I27804330,2020,Brown University,education,US,1,0,0,0,0,0,0
I27804330,2022,Brown University,education,US,1,1,1,1,1,0,2
I27804330,2023,Brown University,education,US,2,2,1,2,2,0,14
I27804330,2024,Brown University,education,US,6,4,4,2,3,0,40
I27804330,2025,Brown University,education,US,7,6,6,3,3,0,59
I27837315,2020,University of Michigan鈥揂nn Arbor,education,US,5,2,2,1,1,0,4
I27837315,2021,University of Michigan鈥揂nn Arbor,education,US,11,6,2,1,3,0,11
I27837315,2022,University of Michigan鈥揂nn Arbor,education,US,12,6,6,1,1,0,6
I27837315,2023,University of Michigan鈥揂nn Arbor,education,US,13,11,8,6,6,0,14
I27837315,2024,University of Michigan鈥揂nn Arbor,education,US,17,11,8,5,5,0,18
I27837315,2025,University of Michigan鈥揂nn Arbor,education,US,26,17,11,4,5,0,28
I2799691083,2025,University of Arkansas System,education,US,2,1,0,0,0,0,2
I2799803557,2025,Barcelona Supercomputing Center,facility,ES,3,3,3,1,3,1,18
I2799899675,2024,Central Conservatory of Music,education,CN,1,1,0,1,1,0,2
I2800278093,2021,Sony Corporation,company,US,1,1,0,1,1,0,2
I2800804238,2025,Fraunhofer Institute for Open Communication Systems,facility,DE,1,1,1,0,1,0,3
I2801398864,2025,Saxion University of Applied Sciences,education,NL,1,1,1,1,1,0,44
I2801481043,2025,Jiangsu Ocean University,education,CN,1,1,0,1,1,0,1
I2802194831,2024,Samsung Medical Center,healthcare,KR,1,1,0,0,1,0,2
I2802408685,2025,Tan Tock Seng Hospital,healthcare,SG,1,1,1,0,1,0,3
I2802755631,2025,Morgan Stanley,company,US,1,1,1,1,1,0,6
I2802835388,2025,Seoul National University Hospital,healthcare,KR,1,1,0,1,1,0,2
I2803209242,2020,University of California System,education,US,2,2,0,1,1,0,3
I2803209242,2024,University of California System,education,US,2,2,2,2,2,1,43
I28046988,2024,Kwame Nkrumah University of Science and Technology,education,GH,1,1,1,1,1,1,35
I28166907,2023,Karolinska Institutet,education,SE,1,1,1,1,1,0,5
I2818286,2024,LG,company,US,1,1,0,1,1,0,2
I28290843,2021,University of Surrey,education,GB,1,1,1,0,0,0,1
I28290843,2022,University of Surrey,education,GB,1,1,1,1,1,0,2
I28290843,2023,University of Surrey,education,GB,4,4,2,0,1,0,5
I28290843,2024,University of Surrey,education,GB,2,2,2,0,1,0,7
I28290843,2025,University of Surrey,education,GB,1,1,1,1,1,0,2
I28407311,2020,University of Manchester,education,GB,1,1,1,0,1,1,2
I28407311,2022,University of Manchester,education,GB,2,2,2,0,2,1,6
I28407311,2023,University of Manchester,education,GB,8,8,6,1,4,0,22
I28407311,2024,University of Manchester,education,GB,8,7,7,3,6,0,14
I28407311,2025,University of Manchester,education,GB,14,14,13,6,10,2,49
I28490864,2020,DSO National Laboratories,nonprofit,SG,1,1,1,0,1,0,2
I28490864,2023,DSO National Laboratories,nonprofit,SG,1,1,0,0,1,0,1
I28777354,2024,Sejong University,education,KR,1,1,0,0,0,0,2
I28777354,2025,Sejong University,education,KR,1,1,0,0,0,0,1
I2960094004,2025,Hospital General Universitario Gregorio Mara?贸n,healthcare,ES,1,1,1,0,1,0,3
I29617571,2021,University of Indonesia,education,ID,1,1,1,1,1,0,4
I29617571,2024,University of Indonesia,education,ID,1,1,1,1,1,0,32
I2964261176,2025,Calvin University,education,KR,1,1,1,0,0,0,2
I29680605,2025,Morgridge Institute for Research,nonprofit,US,1,1,0,0,1,0,1
I3004594783,2021,Institute of High Performance Computing,facility,SG,1,1,0,0,1,0,1
I3005327000,2020,Institute for Infocomm Research,facility,SG,2,2,2,2,2,0,3
I3005327000,2021,Institute for Infocomm Research,facility,SG,2,1,1,1,1,0,2
I3005327000,2022,Institute for Infocomm Research,facility,SG,2,2,2,2,2,0,2
I3005327000,2023,Institute for Infocomm Research,facility,SG,2,2,1,1,2,0,5
I3005327000,2024,Institute for Infocomm Research,facility,SG,6,6,3,2,6,0,7
I3005327000,2025,Institute for Infocomm Research,facility,SG,3,3,2,1,3,1,6
I3006985408,2023,Jo?ef Stefan Institute,facility,SI,1,1,1,0,1,0,2
I3006985408,2024,Jo?ef Stefan Institute,facility,SI,1,1,1,1,1,1,14
I3017851245,2024,Polish-Japanese Academy of Information Technology,education,PL,1,1,1,0,1,0,2
I3017851245,2025,Polish-Japanese Academy of Information Technology,education,PL,2,2,2,0,1,0,2
I3018263800,2024,Huzhou University,education,CN,1,1,0,0,1,0,3
I3020440027,2025,University of Tyumen,education,RU,1,1,0,0,1,0,5
I3045169105,2020,Southern University of Science and Technology,education,CN,1,1,1,1,1,0,2
I3045169105,2022,Southern University of Science and Technology,education,CN,3,3,3,2,3,0,8
I3045169105,2023,Southern University of Science and Technology,education,CN,3,3,2,1,1,0,7
I3045169105,2024,Southern University of Science and Technology,education,CN,3,3,2,1,1,0,7
I3045169105,2025,Southern University of Science and Technology,education,CN,6,6,5,4,6,0,23
I307268238,2024,Kaduna State University,education,NG,1,1,1,1,1,1,35
I30809798,2021,ShanghaiTech University,education,CN,3,3,1,1,3,3,6
I30809798,2022,ShanghaiTech University,education,CN,1,0,0,0,0,0,0
I30809798,2023,ShanghaiTech University,education,CN,3,1,0,0,1,1,2
I30809798,2024,ShanghaiTech University,education,CN,6,3,1,2,2,0,4
I30809798,2025,ShanghaiTech University,education,CN,5,4,1,2,2,0,8
I31151848,2023,Technical University of Sofia,education,BG,1,1,1,1,1,0,7
I3124059619,2023,China University of Geosciences,education,CN,1,1,1,0,1,0,3
I3124059619,2025,China University of Geosciences,education,CN,1,1,0,1,1,1,4
I3124704065,2025,University of Kurdistan,education,IR,1,1,1,0,0,0,11
I3129450392,2021,West Bengal National University of Juridical Sciences,education,IN,1,1,0,0,0,0,2
I312958679,2024,National University of Science and Technology,education,ZW,1,1,1,0,1,0,4
I312958679,2025,National University of Science and Technology,education,ZW,3,3,3,1,2,0,6
I3130074995,2024,Technical University of Applied Sciences W眉rzburg-Schweinfurt,education,DE,1,1,1,0,1,0,3
I3132684365,2025,University of Halabja,education,IQ,1,1,1,0,0,0,11
I3133055985,2020,Westlake University,education,CN,5,5,1,4,4,2,10
I3133055985,2021,Westlake University,education,CN,2,2,0,2,2,0,3
I3133055985,2022,Westlake University,education,CN,3,3,1,2,2,0,5
I3133055985,2023,Westlake University,education,CN,11,10,7,7,7,1,13
I3133055985,2024,Westlake University,education,CN,7,7,5,4,4,0,16
I3133055985,2025,Westlake University,education,CN,12,12,5,4,7,0,23
I3141073880,2022,Sofia University,education,US,1,1,1,0,0,0,3
I3141073880,2023,Sofia University,education,US,1,1,1,1,1,1,6
I31512782,2020,Technical University of Darmstadt,education,DE,4,0,0,0,0,0,0
I31512782,2021,Technical University of Darmstadt,education,DE,6,4,3,2,2,0,5
I31512782,2022,Technical University of Darmstadt,education,DE,6,4,4,2,4,0,8
I31512782,2023,Technical University of Darmstadt,education,DE,6,5,5,3,4,0,12
I31512782,2024,Technical University of Darmstadt,education,DE,17,13,13,2,7,0,17
I31512782,2025,Technical University of Darmstadt,education,DE,17,14,12,1,5,0,22
I31746571,2020,UNSW Sydney,education,AU,1,1,1,0,0,0,1
I31746571,2022,UNSW Sydney,education,AU,1,1,1,1,1,0,3
I31746571,2024,UNSW Sydney,education,AU,2,2,2,0,1,0,4
I31746571,2025,UNSW Sydney,education,AU,8,8,7,4,6,2,19
I32062511,2023,Heriot-Watt University,education,GB,1,1,0,1,1,0,1
I32062511,2024,Heriot-Watt University,education,GB,6,3,1,1,1,0,4
I32062511,2025,Heriot-Watt University,education,GB,5,4,4,1,2,0,56
I32389192,2025,University of Alabama at Birmingham,education,US,1,1,1,1,1,0,1
I32574673,2024,Shantou University,education,CN,1,1,0,0,0,0,1
I32574673,2025,Shantou University,education,CN,4,4,1,0,4,1,8
I32597200,2022,Ghent University,education,BE,1,1,0,0,1,0,1
I32597200,2024,Ghent University,education,BE,1,1,1,0,0,0,2
I32597200,2025,Ghent University,education,BE,1,1,1,0,1,0,5
I32971472,2021,Yale University,education,US,2,2,1,1,2,0,5
I32971472,2022,Yale University,education,US,9,8,3,5,5,0,9
I32971472,2023,Yale University,education,US,9,9,7,4,8,1,34
I32971472,2024,Yale University,education,US,5,4,2,1,3,0,10
I32971472,2025,Yale University,education,US,22,20,13,13,17,0,74
I33213144,2020,University of Florida,education,US,1,1,1,1,1,0,2
I33213144,2022,University of Florida,education,US,1,1,0,0,1,0,1
I33213144,2023,University of Florida,education,US,1,1,1,0,0,0,2
I33213144,2024,University of Florida,education,US,1,0,0,0,0,0,0
I33213144,2025,University of Florida,education,US,3,2,1,1,1,0,11
I33256026,2020,German Research Centre for Artificial Intelligence,nonprofit,DE,3,3,3,3,3,0,3
I33256026,2022,German Research Centre for Artificial Intelligence,nonprofit,DE,2,1,1,0,1,0,2
I33256026,2023,German Research Centre for Artificial Intelligence,nonprofit,DE,5,4,1,0,4,0,5
I33256026,2024,German Research Centre for Artificial Intelligence,nonprofit,DE,1,1,1,0,1,0,1
I33256026,2025,German Research Centre for Artificial Intelligence,nonprofit,DE,4,4,3,0,4,0,18
I33278361,2023,University of Zambia,education,ZM,1,1,1,0,0,0,1
I33434090,2022,University of Massachusetts Boston,education,US,1,1,1,1,1,0,3
I33434090,2023,University of Massachusetts Boston,education,US,1,1,1,1,1,0,2
I33434090,2024,University of Massachusetts Boston,education,US,3,2,1,1,1,0,3
I33434090,2025,University of Massachusetts Boston,education,US,1,1,1,0,0,0,3
I33586908,2025,Pandit Deendayal Energy University,education,IN,1,1,0,0,0,0,4
I33800924,2024,Academy of Romanian Scientists,facility,RO,1,1,1,0,1,0,4
I34352273,2022,Maastricht University,education,NL,1,0,0,0,0,0,0
I34352273,2023,Maastricht University,education,NL,2,2,2,1,2,0,2
I34352273,2025,Maastricht University,education,NL,2,1,1,0,1,0,5
I35440088,2020,ETH Zurich,education,CH,5,5,5,1,1,0,10
I35440088,2021,ETH Zurich,education,CH,3,3,3,1,1,0,3
I35440088,2022,ETH Zurich,education,CH,10,8,7,0,3,0,13
I35440088,2023,ETH Zurich,education,CH,12,10,8,3,8,0,31
I35440088,2024,ETH Zurich,education,CH,19,14,13,4,7,0,22
I35440088,2025,ETH Zurich,education,CH,23,22,21,4,13,0,59
