paper_id,org_id,year,org_name,org_type,org_country_code
2025.acl-long.1242,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.1248,I130701444,2025,Georgia Institute of Technology,education,US
2025.acl-long.125,EXT:017E4EA65528,2025,SAP SE,other,DE
2025.acl-long.1250,I157725225,2025,University of Illinois Urbana-Champaign,education,US
2025.acl-long.1251,I39422238,2025,University of Illinois Chicago,education,US
2025.acl-long.1252,I150468666,2025,Emory University,education,US
2025.acl-long.1253,I141945490,2025,University of British Columbia,education,CA
2025.acl-long.1257,EXT:0323E81CE182,2025,Hofstra Northwell School of Medicine,education,US
2025.acl-long.1257,I1327576362,2025,Feinstein Institute for Medical Research,facility,US
2025.acl-long.1257,I57206974,2025,New York University,education,US
2025.acl-long.1257,I78577930,2025,Columbia University,education,US
2025.acl-long.126,EXT:68B4054965EF,2025,The Fin AI,company,US
2025.acl-long.126,I108468826,2025,Stevens Institute of Technology,education,US
2025.acl-long.126,I136199984,2025,Harvard University,education,US
2025.acl-long.126,I78577930,2025,Columbia University,education,US
2025.acl-long.1260,I124055696,2025,University of Copenhagen,education,DK
2025.acl-long.1260,I32062511,2025,Heriot-Watt University,education,GB
2025.acl-long.1263,I106165777,2025,University of Central Florida,education,US
2025.acl-long.1263,I1290206253,2025,Microsoft,company,US
2025.acl-long.1263,I59553526,2025,Stony Brook University,education,US
2025.acl-long.1264,I184565670,2025,Georgetown University,education,US
2025.acl-long.1264,I91712215,2025,Saarland University,education,DE
2025.acl-long.1266,EXT:2661FC221C45,2025,Heidelberg University Hospital,healthcare,
2025.acl-long.1266,EXT:55D73A4DAF8F,2025,Synagen AI,company,
2025.acl-long.1266,EXT:DC982EF757E2,2025,University Hospital Aachen,healthcare,
2025.acl-long.1266,EXT:FF2137796667,2025,University Hospital Dresden,healthcare,
2025.acl-long.1266,I16835326,2025,University of St Andrews,education,GB
2025.acl-long.1266,I78650965,2025,TU Dresden,education,DE
2025.acl-long.1267,EXT:C1A8007179C7,2025,FRC CSC RAS,other,RU
2025.acl-long.1267,I153845743,2025,Moscow Institute of Physics and Technology,education,RU
2025.acl-long.1267,I4392021246,2025,AIRI - Artificial Intelligence Research Institute,nonprofit,RU
2025.acl-long.1269,I189158971,2025,United States Naval Academy,education,US
2025.acl-long.1269,I59553526,2025,Stony Brook University,education,US
2025.acl-long.1269,I79576946,2025,University of Pennsylvania,education,US
2025.acl-long.1269,I86519309,2025,The University of Texas at Austin,education,US
2025.acl-long.127,EXT:B333661BEEB1,2025,Light on,other,
2025.acl-long.127,EXT:B80939869DE3,2025,Answer.AI,company,US
2025.acl-long.127,I145311948,2025,Johns Hopkins University,education,US
2025.acl-long.127,I4210127875,2025,Nvidia,company,US
2025.acl-long.127,I4387154989,2025,Hugging Face,company,US
2025.acl-long.1270,I20231570,2025,Peking University,education,CN
2025.acl-long.1270,I24943067,2025,Fudan University,education,CN
2025.acl-long.1270,I4405259410,2025,Meituan,company,CN
2025.acl-long.1270,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.1271,I91045830,2025,Texas A&M University,education,US
2025.acl-long.1273,I186272606,2025,Guangdong University of Foreign Studies,education,CN
2025.acl-long.1276,EXT:40DB1C3C7F7A,2025,Independent Researcher,other,LT
2025.acl-long.1276,EXT:727B72124135,2025,Tongyi Laboratory,facility,
2025.acl-long.1276,I116953780,2025,Tongji University,education,CN
2025.acl-long.1276,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.1276,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.1277,EXT:888169FCF639,2025,Miniml.AI,company,GB
2025.acl-long.1277,I98677209,2025,University of Edinburgh,education,GB
2025.acl-long.128,I111088046,2025,Boston University,education,US
2025.acl-long.128,I59553526,2025,Stony Brook University,education,US
2025.acl-long.128,I74973139,2025,Carnegie Mellon University,education,US
2025.acl-long.1280,I139264467,2025,Seoul National University,education,KR
2025.acl-long.1282,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.1282,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.1282,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.1283,EXT:3F7A73D08543,2025,UNC at Chapel Hill,other,
2025.acl-long.1283,I130238516,2025,University of Minnesota,education,US
2025.acl-long.1283,I137902535,2025,North Carolina State University,education,US
2025.acl-long.1283,I4210114444,2025,Meta,company,US
2025.acl-long.1284,I27837315,2025,University of Michigan鈥揂nn Arbor,education,US
2025.acl-long.1286,I139660479,2025,Central South University,education,CN
2025.acl-long.1286,I50760025,2025,Hangzhou Dianzi University,education,CN
2025.acl-long.1286,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.1289,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.1294,EXT:558C54005FFE,2025,Nolano AI,company,
2025.acl-long.1294,I1291425158,2025,Google,company,US
2025.acl-long.1294,I2802755631,2025,Morgan Stanley,company,US
2025.acl-long.1294,I4210164802,2025,Mila - Quebec Artificial Intelligence Institute,facility,CA
2025.acl-long.1294,I5023651,2025,McGill University,education,CA
2025.acl-long.1294,I70931966,2025,Universit茅 de Montr茅al,education,CA
2025.acl-long.1294,I9736820,2025,茅cole de Technologie Sup茅rieure,education,CA
2025.acl-long.1296,EXT:D6D1C85B86CE,2025,Monash Indonesia,other,
2025.acl-long.1296,I111088046,2025,Boston University,education,US
2025.acl-long.1296,I1305444813,2025,Capital One,company,US
2025.acl-long.1296,I134635517,2025,Bandung Institute of Technology,education,ID
2025.acl-long.1296,I4210113480,2025,Mohamed bin Zayed University of Artificial Intelligence,education,AE
2025.acl-long.1297,I185940356,2025,Soochow University,education,TW
2025.acl-long.1297,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.1299,I191208505,2025,Xiamen University,education,CN
2025.acl-long.1299,I2250653659,2025,Tencent,company,CN
2025.acl-long.1300,I185940356,2025,Soochow University,education,TW
2025.acl-long.1302,I139264467,2025,Seoul National University,education,KR
2025.acl-long.1304,I1328219102,2025,Red Hat (United States),company,US
2025.acl-long.1304,I157556583,2025,Institute of Science and Technology Austria,education,AT
2025.acl-long.1305,I1290206253,2025,Microsoft,company,US
2025.acl-long.1305,I135428043,2025,Cisco Systems,company,US
2025.acl-long.1305,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.1305,I86519309,2025,The University of Texas at Austin,education,US
2025.acl-long.1307,I188538660,2025,University of Colorado Boulder,education,US
2025.acl-long.131,EXT:7A1034EC00E4,2025,Visa Research,facility,US
2025.acl-long.131,I107077323,2025,Worcester Polytechnic Institute,education,US
2025.acl-long.131,I223532165,2025,University of Utah,education,US
2025.acl-long.131,I44461941,2025,University of Houston,education,US
2025.acl-long.131,I74775410,2025,Rice University,education,US
2025.acl-long.131,I91045830,2025,Texas A&M University,education,US
2025.acl-long.1310,I149594827,2025,Xidian University,education,CN
2025.acl-long.1310,I158842170,2025,Chongqing University,education,CN
2025.acl-long.1310,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.1310,I4210128818,2025,Institute of Software,facility,CN
2025.acl-long.1311,EXT:CFB46A8C4BBD,2025,Resolve Research,facility,
2025.acl-long.1311,I75917431,2025,Nara Institute of Science and Technology,education,JP
2025.acl-long.1312,I125839683,2025,Beijing Institute of Technology,education,CN
2025.acl-long.1312,I154570441,2025,"University of California, Santa Barbara",education,US
2025.acl-long.1312,I51629411,2025,Siemens,company,CN
2025.acl-long.1312,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1314,EXT:3F85ADD84162,2025,Ant Group,company,CN
2025.acl-long.1314,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.1314,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1316,EXT:5647E090EF28,2025,Research Center for Social Computing and Interactive Robotics,facility,
2025.acl-long.1316,I139660479,2025,Central South University,education,CN
2025.acl-long.1316,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.1316,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.1317,I14243506,2025,Hong Kong Polytechnic University,education,HK
2025.acl-long.1317,I168719708,2025,City University of Hong Kong,education,HK
2025.acl-long.1317,I79619799,2025,University of Birmingham,education,GB
2025.acl-long.1317,I98301712,2025,Baidu,company,CN
2025.acl-long.1319,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.132,I168719708,2025,City University of Hong Kong,education,HK
2025.acl-long.132,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.132,I20231570,2025,Peking University,education,CN
2025.acl-long.132,I4210127875,2025,Nvidia,company,US
2025.acl-long.1323,I97018004,2025,Stanford University,education,US
2025.acl-long.1324,I20231570,2025,Peking University,education,CN
2025.acl-long.1324,I82880672,2025,Beihang University,education,CN
2025.acl-long.1324,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.1324,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1325,I1306409833,2025,Adobe Systems,company,US
2025.acl-long.1325,I157725225,2025,University of Illinois Urbana-Champaign,education,US
2025.acl-long.1326,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.1326,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.1326,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.1326,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1327,I20231570,2025,Peking University,education,CN
2025.acl-long.1328,I14243506,2025,Hong Kong Polytechnic University,education,HK
2025.acl-long.1328,I20231570,2025,Peking University,education,CN
2025.acl-long.1328,I39422238,2025,University of Illinois Chicago,education,US
2025.acl-long.1328,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1329,I161593684,2025,Stockholm University,education,SE
2025.acl-long.1330,I132153292,2025,Indian Institute of Technology Patna,education,IN
2025.acl-long.1330,I154549908,2025,Indian Institute of Technology Jodhpur,education,IN
2025.acl-long.1330,I2277624104,2025,Fondazione Bruno Kessler,facility,IT
2025.acl-long.1331,I162868743,2025,Tianjin University,education,CN
2025.acl-long.1331,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.1331,I3133055985,2025,Westlake University,education,CN
2025.acl-long.1332,I14243506,2025,Hong Kong Polytechnic University,education,HK
2025.acl-long.1332,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.1332,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.1333,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.1333,I78577930,2025,Columbia University,education,US
2025.acl-long.1335,I116953780,2025,Tongji University,education,CN
2025.acl-long.1336,I2250653659,2025,Tencent,company,CN
2025.acl-long.1336,I3133055985,2025,Westlake University,education,CN
2025.acl-long.1336,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.1337,I118347636,2025,Australian National University,education,AU
2025.acl-long.1337,I79891267,2025,Singapore Management University,education,SG
2025.acl-long.1338,I157485424,2025,Korea Advanced Institute of Science and Technology,education,KR
2025.acl-long.1338,I193775966,2025,Yonsei University,education,KR
2025.acl-long.1338,I848706,2025,Sungkyunkwan University,education,KR
2025.acl-long.1339,EXT:2EC86E093E2F,2025,Institute of Dataspace,facility,CN
2025.acl-long.1339,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.134,EXT:2E85CB08E1F6,2025,ASUS Intelligent Cloud Services (AICS),other,SG
2025.acl-long.134,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.134,I2802408685,2025,Tan Tock Seng Hospital,healthcare,SG
2025.acl-long.134,I47508984,2025,Imperial College London,education,GB
2025.acl-long.1340,EXT:E4C657AA6092,2025,Logically,company,GB
2025.acl-long.1340,I68891433,2025,Indian Institute of Technology Delhi,education,IN
2025.acl-long.1341,I139759216,2025,Beijing University of Posts and Telecommunications,education,CN
2025.acl-long.1341,I191208505,2025,Xiamen University,education,CN
2025.acl-long.1341,I20231570,2025,Peking University,education,CN
2025.acl-long.1341,I205237279,2025,Nankai University,education,CN
2025.acl-long.1341,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1342,I193775966,2025,Yonsei University,education,KR
2025.acl-long.1342,I202697423,2025,University of Zurich,education,CH
2025.acl-long.1342,I40120149,2025,University of Oxford,education,GB
2025.acl-long.1342,I97018004,2025,Stanford University,education,US
2025.acl-long.1345,I176453806,2025,University of Potsdam,education,DE
2025.acl-long.1346,EXT:446F532B711A,2025,State Key Laboratory of Complex & Critical Software Environment,facility,CN
2025.acl-long.1346,EXT:489C9C31CDCA,2025,Beijing Advanced Innovation Center for Future Blockchain and Privacy Computing,facility,
2025.acl-long.1346,EXT:A456732FC32E,2025,Zhongguancun Laboratory,facility,CN
2025.acl-long.1346,I20231570,2025,Peking University,education,CN
2025.acl-long.1346,I82880672,2025,Beihang University,education,CN
2025.acl-long.1347,I37461747,2025,Wuhan University,education,CN
2025.acl-long.1347,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.1347,I862669128,2025,Xiaomi,company,CN
2025.acl-long.1348,I143593769,2025,East China University of Science and Technology,education,CN
2025.acl-long.1348,I4387153335,2025,China Telecom,company,CN
2025.acl-long.1348,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.135,EXT:16A02680251D,2025,Dataocean AI,company,
2025.acl-long.135,EXT:423C89576AE0,2025,SII,other,
2025.acl-long.135,EXT:8D2796563203,2025,Seasalt AI Inc,company,
2025.acl-long.135,EXT:AB572CBD9944,2025,HIT,other,
2025.acl-long.135,EXT:B01065C041D5,2025,Speech Colab,other,
2025.acl-long.135,EXT:D49F7FD398D6,2025,Birch AI,company,
2025.acl-long.135,EXT:E2229C8891D2,2025,AI Speech Ltd,company,
2025.acl-long.135,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.135,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.135,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.135,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.1350,I17145004,2025,Northwestern Polytechnical University,education,CN
2025.acl-long.1350,I21193070,2025,Beijing Jiaotong University,education,CN
2025.acl-long.1350,I4387153335,2025,China Telecom,company,CN
2025.acl-long.1350,I82880672,2025,Beihang University,education,CN
2025.acl-long.1352,I47720641,2025,Huazhong University of Science and Technology,education,CN
2025.acl-long.1353,EXT:AE3D1DA67DEF,2025,Zoom Communications,company,
2025.acl-long.1355,I24943067,2025,Fudan University,education,CN
